text,font_size,font_name,is_bold,is_italic,x0,x1,y0,y1,y_pos,text_alignment,line_spacing,page,is_uppercase,num_words,text_length,contains_colon_or_dot,is_numbered_heading,has_bullets_or_dashes,pdf_file
Business Outcomes,9.95999999999998,Helvetica,0,0,110.90352,202.47576,473.55147999999997,483.51147999999995,478.53148,left,11.404200000000003,4,0,2,17,0,0,0,file02.pdf
.................................................................................................................,9.959999999999981,Helvetica,0,0,201.6192,529.860959999999,473.55147999999997,483.51147999999995,478.53148,left,0.0,4,0,1,113,1,0,0,file02.pdf
....................................................................................................................................,9.95999999999998,Helvetica,0,0,146.89896,529.8509999999985,462.14727999999997,472.10727999999995,467.1272799999999,left,11.404200000000003,4,0,1,132,1,0,0,file02.pdf
10,9.95999999999998,Helvetica,0,0,529.54224,543.350784,473.55147999999997,483.51147999999995,478.53148,right,11.404200000000003,4,0,1,2,0,0,0,file02.pdf
10,9.95999999999998,Helvetica,0,0,529.54224,543.350784,462.14727999999997,472.10727999999995,467.1272799999999,right,11.404200000000003,4,0,1,2,0,0,0,file02.pdf
4.  References,9.95999999999998,Helvetica-Bold,1,0,70.94399999999996,147.51946799999996,444.74715999999995,454.70715999999993,449.7271599999999,left,17.400120000000015,4,0,2,14,1,0,0,file02.pdf
..........................................................................................................................................,9.95999999999998,Helvetica-Bold,1,0,146.30136,530.0123519999981,444.74715999999995,454.70715999999993,449.7271599999999,left,0.0,4,0,1,138,1,0,0,file02.pdf
12,9.95999999999998,Helvetica-Bold,1,0,529.54224,543.350784,444.74715999999995,454.70715999999993,449.7271599999999,right,0.0,4,0,1,2,0,0,0,file02.pdf
Trademarks,9.95999999999998,Helvetica,0,0,110.90352,166.8588,427.10799999999995,437.0679999999999,432.08799999999997,left,17.639160000000004,4,0,1,10,0,0,0,file02.pdf
4.1,9.95999999999998,Helvetica,0,0,80.904,97.59696,427.10799999999995,437.0679999999999,432.08799999999997,left,0.0,4,0,1,3,1,0,0,file02.pdf
4.2  Documents and Web Sites,9.95999999999998,Helvetica,0,0,80.91396000000009,229.21836000000013,415.5842799999999,425.5442799999999,420.56427999999994,left,11.523720000000026,4,0,5,28,1,1,0,file02.pdf
.............................................................................................................................,9.959999999999978,Helvetica,0,0,167.06796,529.8280919999987,427.10799999999995,437.0679999999999,432.08799999999997,left,11.523720000000026,4,0,1,125,1,0,0,file02.pdf
.......................................................................................................,9.95999999999998,Helvetica,0,0,230.46336000000002,529.8808799999991,415.5842799999999,425.5442799999999,420.56427999999994,left,11.523720000000026,4,0,1,103,1,0,0,file02.pdf
12,9.95999999999998,Helvetica,0,0,529.5522000000001,543.3607440000001,427.10799999999995,437.0679999999999,432.08799999999997,right,11.523720000000026,4,0,1,2,0,0,0,file02.pdf
12,9.95999999999998,Helvetica,0,0,529.5522000000001,543.3607440000001,415.5842799999999,425.5442799999999,420.56427999999994,right,11.523720000000026,4,0,1,2,0,0,0,file02.pdf
Version 2014,9.96,ABCDEE+Trebuchet MS,0,0,76.60128000000009,136.5345840000001,61.894719999999914,71.85471999999992,66.87471999999991,left,353.68956,4,0,2,12,0,0,0,file02.pdf
Page 4 of 12,9.96,ABCDEE+Trebuchet MS,0,0,270.18384000000015,328.3821120000002,61.894719999999914,71.85471999999992,66.87471999999991,center,0.0,4,0,4,12,0,0,0,file02.pdf
"May 31, 2014",9.96,ABCDEE+Trebuchet MS,0,0,471.59496000000024,533.1517440000002,61.894719999999914,71.85471999999992,66.87471999999991,right,0.0,4,0,3,12,0,0,0,file02.pdf
© International Software Testing Qualifications Board,6.0,Helvetica,0,0,76.584,219.2940000000001,48.438,54.438,51.438,left,17.416719999999913,4,0,6,53,0,0,0,file02.pdf
Overview,12.0,Helvetica,0,0,74.424,127.78800000000001,737.0759999999999,749.0759999999999,743.0759999999999,left,,5,0,1,8,0,0,0,file02.pdf
Foundation Level Extension – Agile Tester,9.960000000000033,Helvetica,0,0,74.424,265.0652,722.3986799999999,732.45828,727.4284799999999,left,16.617719999999963,5,0,6,41,0,0,0,file02.pdf
International,9.960000000000036,Helvetica,0,0,447.91,505.67956000000004,742.29828,752.25828,747.27828,right,19.800000000000068,5,0,1,13,0,0,0,file02.pdf
Software Testing,9.960000000000036,Helvetica,0,0,437.95,515.6877999999999,730.77828,740.73828,735.75828,right,11.519999999999982,5,0,2,16,0,0,0,file02.pdf
Qualifications Board,9.960000000000036,Helvetica,0,0,430.75,522.84016,719.25828,729.21828,724.23828,right,11.519999999999982,5,0,2,20,0,0,0,file02.pdf
Acknowledgements,15.960000000000036,Helvetica,0,0,70.944,213.73812,665.31628,681.27628,673.29628,left,47.94200000000001,5,0,1,16,0,0,0,file02.pdf
This document was produced by a team from the International Software Testing Qualifications Board,9.960000000000036,Helvetica,0,0,70.944,518.4438119999996,636.07828,646.03828,641.05828,left,35.238000000000056,5,0,14,97,0,0,0,file02.pdf
Foundation Level Working Group.,9.960000000000036,Helvetica,0,0,70.944,222.99336000000008,624.67408,634.63408,629.65408,left,11.404199999999946,5,0,4,31,1,0,0,file02.pdf
The Agile Extension team thanks the review team and the National Boards for their suggestions and input.,9.960000000000036,Helvetica,0,0,70.944,542.4205199999997,601.6366,611.5966000000001,606.6166000000001,left,23.03747999999996,5,0,17,104,1,0,0,file02.pdf
"At the time the Foundation Level Agile Extension Syllabus was completed, the Agile Extension Working",9.960000000000036,Helvetica,0,0,70.944,529.79124,578.5991200000001,588.5591200000001,583.5791200000001,left,23.03747999999996,5,0,15,100,0,0,0,file02.pdf
"Group had the following membership: Rex Black (Chair), Bertrand Cornanguer (Vice Chair), Gerry",9.960000000000036,Helvetica,0,0,70.944,506.29659599999985,567.1949200000001,577.1549200000002,572.1749200000002,left,11.404199999999946,5,0,13,94,1,0,0,file02.pdf
"Coleman (Learning Objectives Lead), Debra Friedenberg (Exam Lead), Alon Linetzki (Business Outcomes",9.960000000000036,Helvetica,0,0,70.944,542.8786799999998,555.6712000000001,565.6312000000001,560.6512000000001,left,11.523720000000026,5,0,12,99,0,0,0,file02.pdf
"and Marketing Lead), Tauhida Parveen (Editor), and Leo van der Aalst (Development Lead).",9.960000000000036,Helvetica,0,0,70.944,481.5440039999998,544.1176000000002,554.0776000000002,549.0976000000002,left,11.55359999999996,5,0,13,88,1,0,0,file02.pdf
"Authors: Rex Black, Anders Claesson, Gerry Coleman, Bertrand Cornanguer, Istvan Forgacs, Alon",9.960000000000036,Helvetica,0,0,70.944,509.54255999999975,521.0801200000002,531.0401200000002,526.0601200000002,left,23.03747999999996,5,0,12,93,1,0,0,file02.pdf
"Linetzki, Tilo Linz, Leo van der Aalst, Marie Walsh, and Stephan Weber.",9.95999999999998,Helvetica,0,0,70.944,391.87512000000015,509.5564000000002,519.5164000000002,514.5364000000002,left,11.523720000000026,5,0,12,71,1,0,0,file02.pdf
"Internal Reviewers: Mette Bruhn-Pedersen, Christopher Clements, Alessandro Collino, Debra",9.95999999999998,Helvetica,0,0,70.944,486.6893399999999,486.63844000000023,496.5984400000002,491.6184400000002,left,22.917959999999994,5,0,9,89,1,0,0,file02.pdf
"Friedenberg, Kari Kakkonen, Beata Karpinska, Sammy Kolluru, Jennifer Leger, Thomas Mueller, Tuula",9.95999999999998,Helvetica,0,0,70.944,527.4107999999997,475.1147200000002,485.0747200000002,480.09472000000017,left,11.523720000000026,5,0,12,97,0,0,0,file02.pdf
"Pääkkönen, Meile Posthuma, Gabor Puhalla, Lloyd Roden, Marko Rytkönen, Monika Stoecklein-Olsen,",9.95999999999998,Helvetica,0,0,70.944,529.5332759999999,463.5910000000002,473.55100000000016,468.57100000000014,left,11.523720000000026,5,0,11,95,0,0,0,file02.pdf
"Robert Treffny, Chris Van Bael, and Erik van Veenendaal.",9.959999999999981,Helvetica,0,0,70.944,329.8422480000001,452.06728000000015,462.02728000000013,457.0472800000001,left,11.523720000000026,5,0,9,56,1,0,0,file02.pdf
"The team thanks also the following persons, from the National Boards and the Agile expert community,",9.95999999999998,Helvetica,0,0,70.944,527.2215599999997,429.14932000000016,439.10932000000014,434.1293200000001,left,22.917959999999994,5,0,16,100,0,0,0,file02.pdf
"who participated in reviewing, commenting, and balloting of the Foundation Agile Extension Syllabus: Dani",9.959999999999981,Helvetica,0,0,70.944,542.8687199999999,417.62556,427.5856000000001,422.60558000000003,left,11.523720000000026,5,0,14,105,1,0,0,file02.pdf
"Almog, Richard Berns, Stephen Bird, Monika Bögge, Afeng Chai, Josephine Crawford, Tibor Csöndes,",9.95999999999998,Helvetica,0,0,70.944,526.3829279999997,406.10184,416.06183999999996,411.08183999999994,left,11.523760000000152,5,0,13,96,0,0,0,file02.pdf
"Huba Demeter, Arnaud Foucal, Cyril Fumery, Kobi Halperin, Inga Hansen, Hanne Hinz, Jidong Hu, Phill",9.95999999999998,Helvetica,0,0,70.944,531.7334399999999,394.5582,404.5182,399.53819999999996,left,11.543639999999982,5,0,15,99,0,0,0,file02.pdf
"Isles, Shirley Itah, Martin Klonk, Kjell Lauren, Igal Levi, Rik Marselis, Johan Meivert, Armin Metzger, Peter",9.959999999999978,Helvetica,0,0,70.944,540.6396719999997,383.03448,392.99447999999995,388.01447999999993,left,11.523720000000026,5,0,16,109,0,0,0,file02.pdf
"Morgan, Ninna Morin, Ingvar Nordstrom, Chris O’Dea, Klaus Olsen, Ismo Paukamainen, Nathalie Phung,",9.960000000000031,Arial,0,0,70.944,536.59392,371.41115999999994,381.44087999999994,376.42601999999994,left,11.553600000000017,5,0,13,98,0,0,0,file02.pdf
"Helmut Pichler, Salvatore Reale, Stuart Reid, Hans Rombouts, Petri Säilynoja, Soile Sainio, Lars-Erik",9.95999999999998,Helvetica,0,0,70.94400000000002,521.8003319999998,360.10655999999994,370.0665599999999,365.08655999999996,left,11.374320000000012,5,0,13,101,0,0,0,file02.pdf
"Sandberg, Dakar Shalom,  Jian Shen, Marco Sogliani, Lucjan Stapp, Yaron Tsubery, Sabine Uhde,",9.95999999999998,Helvetica,0,0,70.94400000000002,511.4658359999999,348.5828399999999,358.5428399999999,353.56283999999994,left,11.523720000000026,5,0,13,93,0,0,0,file02.pdf
"Stephanie Ulrich, Tommi Välimäki, Jurian Van de Laar, Marnix Van den Ent, António Vieira Melo, Wenye",9.95999999999998,Helvetica,0,0,70.94400000000002,535.6775999999999,337.0591199999999,347.0191199999999,342.0391199999999,left,11.523720000000026,5,0,16,100,0,0,0,file02.pdf
"Xu, Ester Zabar, Wenqiang Zheng, Peter Zimmerer, Stevan Zivanovic, and Terry Zuo.",9.95999999999998,Helvetica,0,0,70.94400000000002,452.92991999999987,325.53539999999987,335.49539999999985,330.5153999999999,left,11.523720000000026,5,0,12,81,1,0,0,file02.pdf
"This document was formally approved for release by the General Assembly of the ISTQB® on May 31,",9.95999999999998,Helvetica,0,0,70.94400000000002,526.2843239999997,302.6174399999999,312.57748,307.59745999999996,left,22.917919999999867,5,0,17,96,0,0,0,file02.pdf
2014.,9.95999999999998,Helvetica,0,0,70.944,98.54316,291.09376,301.05375999999995,296.07376,left,11.523720000000026,5,0,1,5,1,0,0,file02.pdf
Version 2014,9.96,ABCDEE+Trebuchet MS,0,0,76.58136,136.514664,61.86435999999994,71.82435999999994,66.84435999999994,left,229.2294,5,0,2,12,0,0,0,file02.pdf
Page 5 of 12,9.96,ABCDEE+Trebuchet MS,0,0,270.16392,328.36219200000005,61.86435999999994,71.82435999999994,66.84435999999994,center,0.0,5,0,4,12,0,0,0,file02.pdf
"May 31, 2014",9.96,ABCDEE+Trebuchet MS,0,0,471.57504000000006,533.131824,61.86435999999994,71.82435999999994,66.84435999999994,right,0.0,5,0,3,12,0,0,0,file02.pdf
© International Software Testing Qualifications Board,6.0,Helvetica,0,0,76.584,219.2940000000001,48.438,54.438,51.438,left,17.38635999999994,5,0,6,53,0,0,0,file02.pdf
Overview,12.0,Helvetica,0,0,74.424,127.78800000000001,737.0759999999999,749.0759999999999,743.0759999999999,left,,6,0,1,8,0,0,0,file02.pdf
Foundation Level Extension – Agile Tester,9.960000000000033,Helvetica,0,0,74.424,265.0652,722.3986799999999,732.45828,727.4284799999999,left,16.617719999999963,6,0,6,41,0,0,0,file02.pdf
International,9.960000000000036,Helvetica,0,0,447.91,505.67956000000004,742.29828,752.25828,747.27828,right,19.800000000000068,6,0,1,13,0,0,0,file02.pdf
Software Testing,9.960000000000036,Helvetica,0,0,437.95,515.6877999999999,730.77828,740.73828,735.75828,right,11.519999999999982,6,0,2,16,0,0,0,file02.pdf
Qualifications Board,9.960000000000036,Helvetica,0,0,430.75,522.84016,719.25828,729.21828,724.23828,right,11.519999999999982,6,0,2,20,0,0,0,file02.pdf
1.  Introduction to the Foundation Level Extensions,15.960000000000036,Helvetica-Bold,1,0,70.944,466.01943600000016,651.27628,667.2362800000001,659.2562800000001,left,61.98199999999997,6,0,7,51,1,0,0,file02.pdf
This  overview  document  is  intended  for  anyone  with  an  interest  in  the  ISTQB  Foundation  Level,9.960000000000036,Helvetica,0,0,70.944,543.9722879999996,634.63828,644.59828,639.61828,left,22.638000000000034,6,0,15,106,0,0,0,file02.pdf
Extensions who wants a high-level introduction to the leading principles and an overview of the individual,9.960000000000036,Helvetica,0,0,70.944,543.7790640000002,623.11456,633.07456,628.09456,left,11.523720000000026,6,0,16,106,0,0,0,file02.pdf
extension syllabi.,9.960000000000036,Helvetica,0,0,70.94399999999999,149.67780000000002,611.59084,621.55084,616.57084,left,11.523720000000026,6,0,2,18,1,0,0,file02.pdf
"From  time  to  time,  ISTQB  will  update  this  document  to  reflect  any  additional  extensions  that  shall  be",9.960000000000036,Helvetica,0,0,70.94399999999999,543.9633239999995,588.67288,598.63288,593.65288,left,22.917959999999994,6,0,17,117,0,0,0,file02.pdf
"introduced  for  the  Foundation  Level,  or  to  reflect  major  changes  in  existing  ones.  Publications  of  the",9.960000000000036,Helvetica,0,0,70.94399999999999,544.0928039999995,577.1491599999999,587.10916,582.12916,left,11.523720000000026,6,0,16,117,1,0,0,file02.pdf
updated document will be available on the ISTQB website.,9.960000000000036,Helvetica,0,0,70.94399999999999,332.0553600000001,565.6254399999999,575.58544,570.6054399999999,left,11.523720000000026,6,0,9,56,1,0,0,file02.pdf
The ISTQB Foundation and Advanced Level syllabi have been defined and have been on the market for,9.960000000000036,Helvetica,0,0,70.94399999999999,543.9354359999998,542.5580799999999,552.5180799999999,547.5380799999999,left,23.067360000000008,6,0,17,97,0,0,0,file02.pdf
some  time.  New  topics  emerge  due  to  technology  and  methodology  changes  in  the  market  which  often,9.960000000000036,Helvetica,0,0,70.94399999999999,544.0788599999997,531.15388,541.11388,536.13388,left,11.404199999999946,6,0,16,111,1,0,0,file02.pdf
"are brought into the ISTQB program as new Expert Level syllabi. However, not all topics are suited for the",9.960000000000036,Helvetica,0,0,70.94399999999999,543.9702960000001,519.6301599999999,529.59016,524.61016,left,11.523720000000026,6,0,19,106,1,0,0,file02.pdf
"Expert Level.  For this reason, the extension syllabi are established at the Foundation Level to expand the",9.95999999999998,Helvetica,0,0,70.94399999999996,543.9194999999994,508.10643999999996,518.06644,513.0864399999999,left,11.523720000000026,6,0,17,107,1,0,0,file02.pdf
ISTQB  program  to  incorporate  new  or  updated  knowledge.  New  extensions  shall  be  discussed  and,9.95999999999998,Helvetica,0,0,70.94399999999996,543.6924119999998,496.58271999999994,506.5427199999999,501.5627199999999,left,11.523720000000026,6,0,14,105,1,0,0,file02.pdf
"introduced by the ISTQB periodically. Extensions may be established at the Advanced Level  as well, but",9.95999999999998,Helvetica,0,0,70.94399999999996,543.930456,485.0589999999999,495.0189999999999,490.0389999999999,left,11.523720000000026,6,0,16,103,1,0,0,file02.pdf
that is beyond the scope of this document.,9.95999999999998,Helvetica,0,0,70.94399999999996,260.84136000000007,473.5352799999999,483.49527999999987,478.51527999999985,left,11.523720000000026,6,0,8,42,1,0,0,file02.pdf
The following Foundation Level Extension syllabus has been released:,9.95999999999998,Helvetica,0,0,70.94399999999996,385.53060000000016,450.6173199999999,460.5773199999999,455.59731999999985,left,22.917959999999994,6,0,9,68,1,0,0,file02.pdf
  Agile Tester,9.959999999999983,Helvetica,0,0,88.95167999999997,163.03415999999999,438.2768799999999,448.3364799999999,443.3066799999999,left,12.240839999999992,6,0,3,15,0,0,0,file02.pdf
"In this document, each Foundation Level Extension syllabus is summarized and the associated Business",9.95999999999998,Helvetica,0,0,70.95395999999997,543.8657159999996,415.4585199999999,425.4185199999999,420.4385199999999,left,22.917959999999994,6,0,14,100,0,0,0,file02.pdf
Outcomes are stated.  The Business Outcomes communicate what can be expected from a person who,9.95999999999998,Helvetica,0,0,70.95395999999997,543.7382279999996,403.9347999999999,413.89479999999986,408.9147999999999,left,11.523720000000026,6,0,15,94,1,0,0,file02.pdf
"achieves  a  Foundation  Level  Extension Certification in a particular subject  area  (e.g.,  Agile Tester),  and",9.95999999999998,Helvetica,0,0,70.95395999999997,544.0629239999995,392.3911599999999,402.3511599999999,397.3711599999999,left,11.543639999999982,6,0,15,114,1,0,0,file02.pdf
will outline the benefits for companies that are considering the development of specific testing skills at this,9.95999999999998,Helvetica,0,0,70.95395999999997,543.9414119999997,380.8674399999999,390.82743999999985,385.8474399999999,left,11.523720000000026,6,0,17,111,0,0,0,file02.pdf
level.,9.95999999999998,Helvetica,0,0,70.95395999999997,96.87983999999997,369.34371999999985,379.3037199999998,374.32371999999987,left,11.523720000000026,6,0,1,6,1,0,0,file02.pdf
Version 2014,9.96,ABCDEE+Trebuchet MS,0,0,76.59131999999997,136.524624,61.878519999999774,71.83851999999978,66.85851999999977,left,307.46520000000004,6,0,2,12,0,0,0,file02.pdf
Page 6 of 12,9.96,ABCDEE+Trebuchet MS,0,0,270.17388,328.372152,61.878519999999774,71.83851999999978,66.85851999999977,center,0.0,6,0,4,12,0,0,0,file02.pdf
"May 31, 2014",9.96,ABCDEE+Trebuchet MS,0,0,471.58500000000004,533.141784,61.878519999999774,71.83851999999978,66.85851999999977,right,0.0,6,0,3,12,0,0,0,file02.pdf
© International Software Testing Qualifications Board,6.0,Helvetica,0,0,76.584,219.2940000000001,48.438,54.438,51.438,left,17.400519999999773,6,0,6,53,0,0,0,file02.pdf
